"Bug ID","Issue Type","Summary","Product","Component","Assignee","Reporter","Version","Status","Resolution","Opened","Severity","Changed","Number of Comments"
271453,"DEFECT","Test action fails with 'mkdir: Command not found'","cnd","Project","alexvsimon","haibane_tenshi",8.2,"NEW"," ---","2017-09-09 18:26:15","normal","2017-09-11 07:51:37",2
252077,"DEFECT","Run button grayed out. How can I solve this?","projects","Generic Projects UI","tstupka","dinar","8.0.2","RESOLVED","INCOMPLETE","2015-04-24 15:12:05","normal","2015-05-15 08:04:31",3
257955,"DEFECT","OutOfMemoryError: Java heap space","java","Compiler","dbalek","pinyotae",8.1,"NEW"," ---","2016-02-12 07:41:06","normal","2016-02-12 07:41:08",2
270701,"DEFECT","summa","ide","Code","issues","athiththan",8.1,"NEW"," ---","2017-05-22 03:41:52","normal","2017-05-22 03:42:05",2
251325,"DEFECT","ClassNotFoundException: org.netbeans.modules.cnd.api.model.services.CsmInstantiationProvider$CalcTemplateTypeStrategy","cnd","Code Completion","petrk","exceptions_reporter",8.1,"RESOLVED","WONTFIX","2015-03-20 15:39:59","normal","2015-05-19 10:36:50",10
257203,"DEFECT","Token id must not be null.","javascript","Editor","ppisl","ppisl",8.2,"RESOLVED","FIXED","2015-12-18 09:32:47","normal","2015-12-21 17:26:49",8
269949,"DEFECT","Profiles in Set Project Configuration are unsorted","projects","Generic Projects UI","tstupka","jglick","Dev","RESOLVED","FIXED","2017-02-28 19:46:28","normal","2017-03-10 02:55:11",6
250573,"DEFECT","Grunt/Gulp task mapped to ""Test file"" action not invoked with Selenium tests","javascript","Testing","theofanis","vriha",8.1,"RESOLVED","FIXED","2015-02-20 09:56:55","normal","2015-09-09 01:22:50",4
256451,"DEFECT","exception in thread ""main"" java.lang.NullPointerException at pgprova.PGProva.main(PGProva.java:38)","ide","Code","issues","rampnz","8.0.2","RESOLVED","INVALID","2015-11-09 00:30:36","normal","2015-11-12 21:46:05",8
249821,"DEFECT","AssertionError: Scene.validate was not called after last change. Widget is not validated. See first Q/A at http://graph.netbeans.org/faq.html page.","platform","Graph","issues","usamamaqbool",8.0,"NEW"," ---","2015-01-15 08:18:55","normal","2015-01-15 19:12:41",2
255699,"DEFECT","Unable to build deployments artifact with RELEASE81-BETA","projects","Maven","tstupka","skygo",8.1,"VERIFIED","FIXED","2015-10-05 16:44:35","normal","2016-02-03 14:08:34",8
268445,"DEFECT","Slow file upload (sftp)","platform","JDK Problems","anebuzelsky","el_vato",8.2,"NEW"," ---","2016-10-10 11:41:12","normal","2017-03-07 08:19:05",12
267693,"DEFECT","NullPointerException at org.netbeans.modules.debugger.jpda.jdi.StringReferenceWrapper.value","debugger","Java","mentlicher","emiddio",8.2,"RESOLVED","FIXED","2016-08-25 01:18:51","normal","2016-08-26 01:49:53",4
271789,"DEFECT","OutOfMemoryError: GC overhead limit exceeded","projects","Generic Infrastructure","tstupka","LFaret",8.2,"NEW"," ---","2017-11-12 02:55:32","normal","2017-11-12 02:55:36",2
252413,"DEFECT","The field is visible in navigator twice","javascript","Editor","ppisl","ppisl",8.1,"NEW"," ---","2015-05-15 09:33:53","normal","2015-05-15 09:33:53",1
258291,"DEFECT","NullPointerException at org.openide.explorer.view.TreeView$PopupSupport.mouseClicked","platform","Explorer","JPESKA","jaras2678",8.1,"NEW"," ---","2016-03-09 14:08:42","normal","2016-03-09 14:08:44",2
251661,"DEFECT","OutOfMemoryError: GC overhead limit exceeded","java","Compiler","dbalek","RuslanBeyganov",8.0,"RESOLVED","WONTFIX","2015-04-05 10:31:00","normal","2016-07-07 07:17:12",4
257539,"DEFECT","Code template for javadoc causes line breaks","java","Editor","dbalek","matthies",8.1,"NEW"," ---","2016-01-12 16:02:10","normal","2016-01-16 21:40:41",3
270285,"DEFECT","The UI in high DPI win10 pc looks bad","ide","UI","issues","liangzulin","8.0.2","NEW"," ---","2017-04-04 03:37:26","normal","2017-04-04 03:37:26",1
250909,"DEFECT","Send To... menu item  doesn't work on Windows","cnd"," -- Other --","issues","soldatov",8.1,"RESOLVED","DUPLICATE","2015-03-04 22:49:18","normal","2015-03-17 16:01:31",3
256787,"ENHANCEMENT","change visibility in navigator","java","Editor","dbalek","homberghp",8.2,"NEW"," ---","2015-11-25 15:22:45","normal","2015-11-25 15:25:12",2
250157,"DEFECT","Macro: Multi key shortcuts like ""ctrl+Q Q"" not working","editor","Macros","sdedic","bleun","8.0.2","RESOLVED","FIXED","2015-02-02 10:00:50","normal","2015-02-11 03:34:31",5
254253,"DEFECT","NoSuchMethodException: org.jboss.as.controller.client.ModelControllerClient$Factory.create(java.lang.String, int, javax.security.auth.callback.CallbackHandler, javax.net.ssl.SSLContext, int, java.util","serverplugins","WildFly","phejl","exceptions_reporter",8.1,"RESOLVED","FIXED","2015-08-11 01:15:12","normal","2015-09-24 01:29:34",8
256035,"DEFECT","NETBEANS 无法对文件改变文件编码","ide","Code","issues","fuzzyy","8.0.2","RESOLVED","INVALID","2015-10-20 03:17:31","normal","2015-10-20 10:14:49",3
267360,"DEFECT","NullPointerException at org.netbeans.modules.debugger.ui.annotations.WatchAnnotationProvider$StickyPanel.adjustSize","debugger","Code","mentlicher","ytn01",8.2,"RESOLVED","FIXED","2016-07-29 18:52:37","normal","2016-08-06 02:26:43",4
268781,"DEFECT","NullPointerException at org.netbeans.modules.j2ee.persistence.indexing.CopyResourcesIndexer$Factory.scanStarted","javaee","Persistence","sj-nb","terje7601",8.2,"NEW"," ---","2016-11-02 08:34:46","normal","2016-11-02 08:34:48",2
253501,"DEFECT","NullPointerException at org.netbeans.modules.javascript.nodejs.ui.wizard.BaseWizardIterator.current","javascript","Node.js","tmysik","exceptions_reporter",8.1,"RESOLVED","WORKSFORME","2015-07-15 12:21:04","normal","2015-07-22 09:36:25",4
255283,"DEFECT","setting comment to red, it dont apply on clang and .sh script","cnd","Editor","alexvsimon","marcosptf",8.1,"RESOLVED","WORKSFORME","2015-09-14 22:35:07","normal","2016-07-15 08:51:00",2
252749,"DEFECT","Low performance of the parser","javaee","JSP Parser","phejl","phejl",8.1,"RESOLVED","DUPLICATE","2015-06-02 12:23:58","normal","2015-08-20 12:51:33",3
258627,"DEFECT","NullPointerException at org.nbheaven.sqe.tools.pmd.codedefects.hints.PMDHintTask.lambda$computeErrors$1","platform","Lookup","jhavlin","javatlacati",8.1,"NEW"," ---","2016-04-03 04:53:39","normal","2016-04-03 04:53:41",2
271373,"DEFECT","StackOverflowError at java.lang.StringBuffer.append","ide","Code","issues","MackSix","Dev","NEW"," ---","2017-08-26 21:26:23","normal","2017-10-19 12:05:55",6
251997,"DEFECT","NullPointerException at com.sun.tools.javac.comp.Lower.visitApply","java","Compiler","dbalek","petrk",8.1,"RESOLVED","FIXED","2015-04-22 17:23:18","normal","2015-04-23 14:44:48",3
270621,"DEFECT","Empty text of EULA during plugin (JRebel) installation on new IDE","ide","Features On Demand","anebuzelsky","raydac",8.1,"RESOLVED","FIXED","2017-05-12 09:08:20","normal","2017-05-24 12:42:01",6
251245,"DEFECT","IllegalStateException: Fold has been already finished.","platform","Output Window","jhavlin","jcrada",8.0,"RESOLVED","FIXED","2015-03-17 22:15:53","normal","2015-08-15 01:58:30",6
257123,"DEFECT","OutOfMemoryError: GC overhead limit exceeded","editor","Parsing & Indexing","tzezula","lfrdfnscpsd",8.0,"NEW"," ---","2015-12-12 14:46:36","normal","2015-12-12 14:46:38",2
269869,"DEFECT","IllegalArgumentException: view is invalid","platform","Help System","jhavlin","kamyar",8.1,"NEW"," ---","2017-02-19 11:42:41","normal","2017-02-19 11:42:43",2
254589,"DEFECT","No JavaFX artifacts in classpath","java","Project","tzezula","stwr",8.1,"RESOLVED","WORKSFORME","2015-08-21 10:36:02","normal","2015-09-07 13:44:27",3
256371,"DEFECT","""Generate JNI project"" menu item is sometimes grayed","cnd","Mixed Development","petrk","vkvashin",8.1,"RESOLVED","FIXED","2015-11-05 03:25:46","normal","2016-07-13 16:28:41",2
269117,"DEFECT","NullPointerException at org.openide.filesystems.FileUtil.toFile","php","Project","tmysik","exceptions_reporter",8.2,"NEW"," ---","2016-11-25 14:35:40","normal","2016-11-25 14:35:42",2
255619,"DEFECT","org.struts.action.ActionError","apisupport","API docs","mkozeny","rahulatram","8.0.2","NEW"," ---","2015-09-29 12:21:30","normal","2015-09-29 12:21:30",1
253085,"ENHANCEMENT","Should have programmatic option to remove Keymap ""Show as HTML""","editor","Key bindings","sdedic","tdanard","8.0.2","RESOLVED","FIXED","2015-06-19 23:03:55","normal","2015-08-05 01:19:17",6
258963,"DEFECT","Setting --font-size crashes Netbeans on start-up","ide","UI","issues","nimnio",8.1,"REOPENED"," ---","2016-04-21 22:19:12","normal","2016-09-22 18:38:15",4
258211,"DEFECT","org.netbeans.modules.deadlock.detector.Detector$DeadlockDetectedException: Code Completion","cnd","Code Model","petrk","PolesApart",8.1,"VERIFIED","FIXED","2016-03-02 12:29:38","normal","2016-04-20 15:05:18",5
270957,"DEFECT","org.netbeans.Archive.getData: LowPerformance took 110068 ms.","platform","Module System","thurka","exceptions_reporter",8.2,"NEW"," ---","2017-06-24 17:31:46","normal","2018-02-16 17:29:30",2
251581,"DEFECT","NPE when switching L&F","platform","Window System","saubrecht","cezariusz","8.0.1","NEW"," ---","2015-04-02 08:51:53","normal","2015-06-04 20:34:01",2
257459,"DEFECT","NullPointerException at org.netbeans.modules.form.JavaCodeGenerator.generateComponentCreate","guibuilder","Code","issues","Adarsh",8.0,"NEW"," ---","2016-01-07 13:02:22","normal","2016-01-07 13:02:23",2
270205,"DEFECT","IllegalArgumentException: Width (0) and height (0) cannot be <= 0","ide","Code","issues","veritus4",8.2,"NEW"," ---","2017-03-26 16:04:23","normal","2017-03-26 16:04:25",2
254925,"DEFECT","Event listeners not using lambda","guibuilder","Code","issues","aymanaci","8.0.2","RESOLVED","DUPLICATE","2015-09-02 07:48:39","normal","2015-09-09 12:21:44",2
256707,"DEFECT","AssertionError: Invalid start:0 end:-1","javascript","Editor","ppisl","marfous",8.2,"RESOLVED","INVALID","2015-11-20 08:45:13","normal","2017-03-17 10:20:19",3
269453,"DEFECT","Unable to resolve identifier for auto-declared range declaration in C++11 range based for loop for pointer types","cnd","Code Model","petrk","Otisburg","Dev","REOPENED"," ---","2016-12-30 04:35:15","normal","2017-12-01 15:48:32",11
250077,"DEFECT","CPU usage at 100% for ~73 seconds while Truffle debugging","debugger","Java","mentlicher","jkovalsky",8.1,"VERIFIED","WONTFIX","2015-01-28 16:41:34","normal","2015-02-02 12:23:14",4
254173,"DEFECT","PHP implement all abstract methods breaks code for empty class","php","Editor","tmysik","Avaer","8.0.2","RESOLVED","FIXED","2015-08-06 12:04:39","normal","2015-11-06 02:29:45",10
267270,"DEFECT","NullPointerException at org.netbeans.modules.editor.NbToolTip.buildTip","editor","Hints & Annotations","mkristofic","rpacheco",8.2,"RESOLVED","DUPLICATE","2016-07-23 16:25:47","normal","2016-07-26 12:22:49",2
268701,"DEFECT","NullPointerException at org.netbeans.modules.cnd.refactoring.ui.WhereUsedPanel.getScopeProject","cnd","Navigation","vv159170","exceptions_reporter",8.2,"NEW"," ---","2016-10-26 22:47:51","normal","2017-03-30 14:42:13",2
253421,"DEFECT","malformed.json  {     ""foo"": ""bar"" "" }","ide","Code","issues","omidud","8.0.2","RESOLVED","INVALID","2015-07-12 03:25:52","normal","2015-07-22 19:28:24",3
255203,"DEFECT","NullPointerException at org.netbeans.modules.bugtracking.ui.repository.RepositoryComboSupport.setComboBoxData","connecteddeveloper","Issuetracking Framework","tstupka","jiriprox",8.1,"RESOLVED","FIXED","2015-09-11 08:52:33","normal","2015-09-15 01:24:23",4
271293,"DEFECT","Exception at com.sun.tools.javac.util.Log$DeferredDiagnosticHandler.reportDeferredDiagnostics","java","Compiler","dbalek","gilbertoca","Dev","RESOLVED","FIXED","2017-08-14 20:11:21","normal","2017-08-23 02:56:34",5
251917,"DEFECT","Yesteday my C project was running fine. Today is says ""f1 does not exist or is not an executable"".","cnd","Project","issues","BartK","8.0.2","RESOLVED","INCOMPLETE","2015-04-17 19:49:54","normal","2015-04-20 17:20:43",3
257795,"DEFECT","org.xml.sax.SAXException: XML parser fatal error in file Editors/text/css/Preferences/org-netbeans-modules-editor-settings-CustomPreferences.xml","editor","Settings","mkristofic","nehal_nk",8.1,"NEW"," ---","2016-02-01 09:57:58","normal","2016-02-01 09:58:00",2
251165,"ENHANCEMENT","Please add feature to create file for selected code - plugin available","java","Refactoring","ralphbenjamin","ChrisLE",8.1,"CLOSED","WORKSFORME","2015-03-13 14:10:56","normal","2016-07-21 09:05:06",5
257043,"DEFECT","NoClassDefFoundError: Could not initialize class org.netbeans.api.project.ui.OpenProjects","cnd","Project","issues","exceptions_reporter",8.0,"RESOLVED","WONTFIX","2015-12-08 06:37:32","normal","2015-12-08 06:46:10",3
269789,"DEFECT","Debugger not stops at breakpoint with linebreak","debugger","Code","mentlicher","lolka_bolka","Dev","NEW"," ---","2017-02-10 10:00:35","normal","2017-02-10 10:00:35",1
250413,"DEFECT","AssertionError: Wrong diagnostic handler: com.sun.tools.javac.util.Log$DeferredDiagnosticHandler@2b053735 Thread dump: Reference Handler  java.lang.Object.wait(Native Method)  java.lang.Object.wait(Ob","java","Compiler","dbalek","exceptions_reporter",8.0,"RESOLVED","DUPLICATE","2015-02-13 12:39:38","normal","2015-02-16 11:27:15",3
256291,"DEFECT","IllegalArgumentException: Attempt to remove nonexistent path [nbfs://nbhost/SystemFileSystem/PHP/RuntimeLibraries/;C:\Program Files\NetBeans 8.1 RC2\php\phpstubs\phpruntime] from list of registered pa","php","Project","tmysik","j0inty",8.1,"RESOLVED","INCOMPLETE","2015-10-31 11:31:24","normal","2016-06-03 06:46:14",3
269037,"DEFECT","Some JAR files can't be imported","java","Editor","dbalek","ghebb","8.0.2","NEW"," ---","2016-11-18 18:53:04","normal","2016-11-18 18:57:13",2
249661,"DEFECT","Protractor: Wrong hinted path on Windows","javascript","Testing","theofanis","vriha",8.1,"VERIFIED","FIXED","2015-01-06 10:27:59","normal","2015-01-08 14:14:08",7
253757,"DEFECT","NPE on closing IDE","cnd","Remote VCS","alexvsimon","vv159170",8.1,"RESOLVED","WORKSFORME","2015-07-24 19:32:37","normal","2015-11-24 11:35:47",2
255539,"DEFECT","Floated window does not become transparent","qa","Test Specifications","issues","stwr",8.1,"NEW"," ---","2015-09-24 11:23:22","normal","2016-05-16 07:16:57",2
262521,"DEFECT","StringIndexOutOfBoundsException: String index out of range: -2","third-party"," -- Other --","issues","javatlacati",8.1,"NEW"," ---","2016-06-22 05:54:44","normal","2017-05-23 17:25:20",5
268285,"DEFECT","unknown: LowPerformance took 72220 ms.","ide","Performance","thurka","exceptions_reporter",8.1,"RESOLVED","DUPLICATE","2016-09-30 13:52:28","normal","2016-11-21 15:41:50",3
253005,"DEFECT","The use of @inheritDoc in a comment confuses the rendering of the comment text that follows.","editor","Lexer","mmetelka","EduardKarelEtc",8.0,"RESOLVED","WONTFIX","2015-06-15 13:35:29","normal","2016-07-07 07:26:17",2
258883,"ENHANCEMENT","[PHP7] Formatting for anonymous classes","php","Formatting & Indentation","tmysik","junichi11",8.2,"RESOLVED","FIXED","2016-04-18 06:09:21","normal","2016-04-20 01:49:24",7
267533,"DEFECT","IllegalThreadStateException: Should never be called from AWT thread","cnd","Debugger","mromashova","exceptions_reporter",8.1,"RESOLVED","FIXED","2016-08-11 06:16:54","normal","2016-12-08 14:07:51",5
271629,"DEFECT","org.netbeans.modules.masterfs.filebasedfs.utils.FileChangedManager.exists: LowPerformance took 21138 ms.","platform","Filesystems","jhavlin","exceptions_reporter",8.2,"NEW"," ---","2017-10-12 10:48:02","normal","2017-10-12 10:48:05",2
258131,"DEFECT","Code completion and dots","java","Editor","dbalek","henri127",8.1,"RESOLVED","INCOMPLETE","2016-02-24 10:59:58","normal","2016-08-30 08:58:32",3
270877,"DEFECT","OutOfMemoryError: GC overhead limit exceeded","platform","Filesystems","jhavlin","sonnysavage",8.2,"NEW"," ---","2017-06-14 13:07:34","normal","2017-06-14 13:07:36",2
251501,"DEFECT","AntBridge sets system property ""java.class.path""","projects","Ant","tzezula","thurka",8.0,"RESOLVED","FIXED","2015-03-30 10:13:33","normal","2015-04-03 03:07:16",5
257379,"ENHANCEMENT","new line on ctrl enter","editor","Key bindings","sdedic","someperson",8.2,"NEW"," ---","2016-01-04 01:02:14","normal","2016-01-04 01:02:14",1
270125,"DEFECT","OutOfMemoryError: Java heap space","editor","Painting & Printing","mmetelka","ajeets1978",8.2,"NEW"," ---","2017-03-20 04:51:59","normal","2017-03-20 04:52:02",2
250749,"DEFECT","BSOD - Windows crash - PHP unit testing","php","Code","tmysik","dynasource",8.0,"RESOLVED","INCOMPLETE","2015-02-26 17:46:50","normal","2015-03-12 12:34:00",3
256627,"DEFECT","java.io.IOException: Error creating directory C:\Users\svass\AppData\Local\NetBeans\Cache\8.1\remote-files\[10.39.33.233:22C]_22_root","cnd","Remote","vkvashin","exceptions_reporter",8.1,"VERIFIED","FIXED","2015-11-16 14:57:09","normal","2016-01-29 15:04:51",6
269373,"DEFECT","php.editor.verification is non public","php","Editor","tmysik","twifty","Dev","RESOLVED","INVALID","2016-12-16 19:56:56","normal","2017-01-02 09:31:42",2
254093,"DEFECT","Breakpoints in JavaScript are ignored during testing","javascript","Debugger","mentlicher","skomisa",8.1,"NEW"," ---","2015-08-02 23:18:07","normal","2015-08-13 12:37:56",2
262857,"DEFECT","Maven insists on creating src/main/java directory, despite skipMain=true for maven-compliler-plugin","java","Hints","sdedic","chrisjr",8.1,"RESOLVED","FIXED","2016-07-18 15:51:06","normal","2016-07-25 11:29:02",9
268621,"DEFECT","code indentation broken when I push down the opening curly bracket of a method","php","Formatting & Indentation","junichi11","par7133",8.2,"RESOLVED","FIXED","2016-10-20 23:10:58","normal","2016-11-09 09:02:43",11
