Bug ID,Type,Summary,Product,Component,Assignee,Status,Resolution,QA Contact,Reporter,Triage Owner,Version,platform-rel,Opened,Severity,Updated,Closed,Number of Comments,Keywords,Root Cause,Regressions,Has Regression Range,Bug Interest,Crash Signature,category
1452097,enhancement,sync pr make test immun legitim race subfram,Core,DOM: Core & HTML,nobody,RESOLVED,FIXED,,wptsync,Hsin-Yi Tsai [:hsinyi],unspecified, ---,06-04-2018 07:07,normal,13-03-2019 06:42,16-04-2018 10:46,5,, ---,, ---,,,"['PERFORMANCE', 'CONCURRENCY']"
1455622,defect,firefox quantum becom unrespons lock comput left run,Firefox,Untriaged,nobody,RESOLVED,INCOMPLETE,,bjb1959,"Emma Humphries, Bugmaster ☕️🎸🧞‍♀️✨ (she/they) [:emceeaich] (UTC-8) needinfo? me",59 Branch, ---,20-04-2018 07:15,normal,11-06-2018 08:40,11-06-2018 15:40,7,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1457251,enhancement,use lock limit concurr docker oper,Taskcluster,Services,dustin,RESOLVED,FIXED,,dustin,,unspecified, ---,26-04-2018 11:56,normal,08-02-2019 13:21,26-04-2018 21:19,3,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'CONCURRENCY']"
1451245,defect,search engin chang synchron,Firefox,Untriaged,nobody,RESOLVED,DUPLICATE,,maledong_forwork,"Emma Humphries, Bugmaster ☕️🎸🧞‍♀️✨ (she/they) [:emceeaich] (UTC-8) needinfo? me",59 Branch, ---,04-04-2018 01:26,normal,06-04-2018 14:36,06-04-2018 21:36,2,, ---,, ---,,,"['USABILITY', 'REGRESSION', 'CONCURRENCY']"
1456338,defect,tri close tab win touch often lock entir browser,Core,Widget: Win32,nobody,RESOLVED,WORKSFORME,,loren,Jim Mathies [:jimm],59 Branch, ---,23-04-2018 18:11,normal,06-02-2019 04:01,06-02-2019 12:01,7,hang, ---,, ---,,,"['POLISH', 'CONCURRENCY', 'PERFORMANCE']"
1457666,defect,download lock,Firefox,Downloads Panel,nobody,RESOLVED,WORKSFORME,,moxyllaedlsis,Marco Bonardo [:mak],59 Branch, ---,27-04-2018 23:23,normal,25-06-2018 09:26,25-06-2018 16:26,5,, ---,, ---,,,['CONCURRENCY']
1451024,defect,cooki default set lock polici use,Firefox,Enterprise Policies,ksteuber,VERIFIED,FIXED,,amasresha,Mike Kaply [:mkaply],61 Branch, ---,03-04-2018 08:48,normal,19-04-2018 11:34,13-04-2018 09:50,20,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE', 'USABILITY']"
1454385,enhancement,add singl produc singl consum lock wait free queue,Core,MFBT,padenot,RESOLVED,FIXED,,padenot,Nathan Froyd [:froydnj],Trunk, ---,16-04-2018 07:27,normal,15-01-2019 09:54,28-05-2018 22:02,13,, ---,, ---,,,"['REGRESSION', 'CONCURRENCY']"
1456286,task,remov process concurr mitig test crash,Socorro,Infra,stephen.donner,RESOLVED,FIXED,,stephen.donner,,unspecified, ---,23-04-2018 14:37,normal,25-04-2018 00:20,25-04-2018 07:20,5,, ---,, ---,,,"['CLEAN', 'CONCURRENCY', 'PERFORMANCE', 'CRASH']"
1452558,defect,user account lock,Cloud Services,Server: Firefox Accounts,nobody,RESOLVED,WORKSFORME,,meln_v,,unspecified, ---,09-04-2018 01:44,normal,11-04-2018 21:53,12-04-2018 04:52,3,, ---,, ---,,,['CONCURRENCY']
1454409,enhancement,proxi polici lock implement,Firefox,Enterprise Policies,nobody,RESOLVED,INVALID,,mozilla,Mike Kaply [:mkaply],Trunk, ---,16-04-2018 09:04,normal,17-04-2018 05:51,17-04-2018 12:51,4,, ---,, ---,,,['CONCURRENCY']
1455896,enhancement,fix race avail memori tracker,Core,Memory Allocator,nobody,RESOLVED,INVALID,,gsvelto,Mike Hommey [:glandium],unspecified, ---,21-04-2018 12:24,normal,21-08-2018 15:18,21-08-2018 22:18,4,, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1451169,enhancement,improv static atom handl variou place,Core,XPCOM,n.nethercote,RESOLVED,FIXED,,n.nethercote,Nathan Froyd [:froydnj],Trunk, ---,03-04-2018 16:41,normal,04-10-2018 08:54,04-10-2018 15:54,39,, ---,, ---,,,['CONCURRENCY']
1449898,defect,race condit pdf viewer allow circumv polici pdf file,Firefox,PDF Viewer,bdahl,VERIFIED,FIXED,,ecfbugzilla,Brendan Dahl [:bdahl],Trunk, ---,29-03-2018 04:00,critical,24-05-2019 05:03,14-04-2018 14:45,38,"csectype-sop, sec-high", ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1449511,defect,jsruntim return true helper thread main thread hold lock,Core,JavaScript Engine,jcoppeard,RESOLVED,FIXED,,jcoppeard,Steven DeTar [:sdetar],unspecified, ---,28-03-2018 02:34,normal,29-03-2018 15:17,29-03-2018 22:17,7,, ---,, ---,,,['CONCURRENCY']
1446423,defect,startup race nsiloadurideleg registr,GeckoView,General,esawin,RESOLVED,FIXED,,esawin,Emily Toop (:fluffyemily),51 Branch, ---,16-03-2018 08:46,normal,27-12-2018 13:19,22-03-2018 09:39,11,, ---,, ---,,,['CONCURRENCY']
1445811,enhancement,consid avoid synchron focus element trigger sync style flush,Firefox,General,nobody,NEW, ---,,xidorn+moz,Justin Dolske [:Dolske],Trunk, ---,14-03-2018 16:04,normal,11-12-2018 10:02,,4,, ---,, ---,,,['CONCURRENCY']
1444357,enhancement,fix race condit caus duplic event,DevTools,Storage Inspector,michael,RESOLVED,FIXED,,michael,David Walsh :davidwalsh,unspecified, ---,09-03-2018 04:12,normal,13-06-2018 10:33,12-03-2018 23:15,5,, ---,,irrelevant,,,['CONCURRENCY']
1449541,enhancement,reduc lock scope share script data,Core,JavaScript: GC,jcoppeard,RESOLVED,FIXED,,jcoppeard,Jon Coppeard (:jonco),unspecified, ---,28-03-2018 05:14,normal,28-03-2018 15:18,28-03-2018 22:18,5,, ---,, ---,,,"['PERFORMANCE', 'CONCURRENCY']"
1442534,enhancement,improv code gener atom avoid fenc,Core,JavaScript Engine: JIT,nobody,NEW, ---,,lhansen,Steven DeTar [:sdetar],unspecified, ---,02-03-2018 00:55,normal,22-04-2019 06:37,,2,, ---,, ---,,,['CONCURRENCY']
1449883,enhancement,improv static atom handl,Core,SVG,n.nethercote,RESOLVED,FIXED,,n.nethercote,Sean Voisen (:svoisen),Trunk, ---,29-03-2018 02:37,normal,05-10-2018 14:02,04-10-2018 15:54,16,, ---,, ---,,,['CONCURRENCY']
1442689,enhancement,restrict usag synchron xmlhttprequest featur polici,Core,DOM: Core & HTML,nobody,NEW, ---,,iclelland,Hsin-Yi Tsai [:hsinyi],unspecified, ---,02-03-2018 09:28,normal,23-10-2019 21:55,,4,"dev-doc-needed, site-compat", ---,, ---,,,"['CONCURRENCY', 'USABILITY']"
1450167,enhancement,consid switch back use atom event type,Core,DOM: Events,bzbarsky,RESOLVED,FIXED,,bzbarsky,Hsin-Yi Tsai [:hsinyi],unspecified, ---,29-03-2018 19:20,normal,25-07-2018 07:23,25-07-2018 14:23,6,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'CONCURRENCY']"
1449189,enhancement,doe realli need take lock,Core,JavaScript Engine,luke,RESOLVED,FIXED,,luke,Steven DeTar [:sdetar],unspecified, ---,27-03-2018 07:40,normal,30-03-2018 14:54,30-03-2018 21:54,9,, ---,, ---,,,['CONCURRENCY']
1450383,enhancement,sync pr fix broken pointer lock idl test,Core,DOM: Events,nobody,RESOLVED,FIXED,,wptsync,Hsin-Yi Tsai [:hsinyi],unspecified, ---,30-03-2018 15:44,normal,11-06-2018 02:39,11-06-2018 09:39,7,, ---,, ---,,,"['CRASH', 'CONCURRENCY', 'PERFORMANCE']"
1447685,defect,deadlock dure startup nsrfpservic,Core,DOM: Core & HTML,tom,RESOLVED,FIXED,,sergey.kogan,Hsin-Yi Tsai [:hsinyi],60 Branch, ---,21-03-2018 08:33,critical,13-03-2019 06:42,22-03-2018 22:56,13,hang, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1443524,defect,intermitt race condit quit firefox modal dialogu present,Firefox,Headless,nobody,NEW, ---,,ato,Brendan Dahl [:bdahl],unspecified, ---,06-03-2018 07:31,normal,02-04-2018 22:42,,12,, ---,, ---,,,['CONCURRENCY']
1445113,enhancement,remov duplic static atom,Core,XPCOM,n.nethercote,RESOLVED,FIXED,,n.nethercote,Nathan Froyd [:froydnj],Trunk, ---,12-03-2018 19:30,normal,29-03-2018 15:16,29-03-2018 22:16,5,, ---,, ---,,,"['CLEAN', 'CONCURRENCY']"
1443111,defect,report lock access,Toolkit,Places,nobody,RESOLVED,DUPLICATE,,lissyx+mozillians,Marco Bonardo [:mak],unspecified, ---,05-03-2018 03:41,normal,05-03-2018 04:33,05-03-2018 12:33,3,, ---,, ---,,,"['CONCURRENCY', 'SECURITY']"
1449787,enhancement,make static atom pointer,Core,XPCOM,n.nethercote,RESOLVED,FIXED,,n.nethercote,Nathan Froyd [:froydnj],Trunk, ---,28-03-2018 17:15,normal,05-10-2018 14:01,04-10-2018 15:54,23,, ---,, ---,,,['CONCURRENCY']
1449031,defect,move window switch tab play video firefox either crash stem lock,Firefox,Untriaged,nobody,RESOLVED,INCOMPLETE,,lbuckingham,"Emma Humphries, Bugmaster ☕️🎸🧞‍♀️✨ (she/they) [:emceeaich] (UTC-8) needinfo? me",59 Branch, ---,26-03-2018 15:01,normal,29-03-2018 06:19,29-03-2018 13:19,2,, ---,, ---,,,"['CLEAN', 'USABILITY', 'POLISH', 'CRASH', 'CONCURRENCY']"
1449693,defect,updat secur lock certif say site insecur data alter,Core,Security,nobody,RESOLVED,WORKSFORME,,ronstinger,Daniel Veditz [:dveditz],59 Branch, ---,28-03-2018 11:53,normal,03-08-2018 11:02,03-08-2018 18:02,10,, ---,, ---,,,"['SECURITY', 'CONCURRENCY']"
1442668,defect,lock option webextens,WebExtensions,Untriaged,nobody,RESOLVED,DUPLICATE,,ruga,Shane Caraveo (:mixedpuppy),58 Branch, ---,02-03-2018 08:43,normal,19-06-2018 13:04,02-03-2018 19:30,2,, ---,,irrelevant,,,['CONCURRENCY']
1443882,enhancement,url bar regress lock icon appear new tab,Firefox for iOS,Browser,nobody,VERIFIED,FIXED,,fpatel,:garvan,unspecified, ---,07-03-2018 10:42,normal,09-03-2018 04:55,09-03-2018 01:51,2,, ---,, ---,,,"['NETWORKING', 'USABILITY', 'REGRESSION', 'CONCURRENCY', 'POLISH']"
1445768,enhancement,web replay avoid record atom access log code,Core,General,bhackett1024,RESOLVED,INVALID,,bhackett1024,Andrew Overholt [:overholt],Trunk, ---,14-03-2018 13:57,normal,28-05-2018 13:47,28-05-2018 20:47,4,, ---,, ---,,,"['CONCURRENCY', 'SECURITY']"
1442523,defect,deadlock content process,Core,Disability Access APIs,jteh,RESOLVED,FIXED,,m_kato,James Teh [:Jamie],Trunk, ---,01-03-2018 22:15,normal,07-03-2018 00:20,06-03-2018 21:55,17,"hang, regression", ---,, ---,,,"['CONCURRENCY', 'CLEAN', 'PERFORMANCE']"
1443310,defect,firefox account lock went sign sync,Cloud Services,Server: Firefox Accounts,nobody,RESOLVED,FIXED,,candi1767,,58 Branch, ---,05-03-2018 13:46,normal,24-04-2020 11:40,08-03-2018 16:36,11,, ---,, ---,,,['CONCURRENCY']
1447353,defect,updat track protect polici lock case,Firefox,Enterprise Policies,mozilla,RESOLVED,FIXED,,mozilla,Mike Kaply [:mkaply],Trunk, ---,20-03-2018 09:45,normal,22-03-2018 08:22,21-03-2018 23:50,9,, ---,, ---,,,"['SECURITY', 'CONCURRENCY']"
1445892,enhancement,remov nsgkatom atom,Core,XPCOM,n.nethercote,RESOLVED,FIXED,,n.nethercote,Nathan Froyd [:froydnj],unspecified, ---,15-03-2018 02:37,normal,22-03-2018 15:56,22-03-2018 22:56,9,, ---,, ---,,,"['CLEAN', 'CONCURRENCY']"
1444612,enhancement,make nshtmltag use static atom standard,Core,DOM: HTML Parser,n.nethercote,RESOLVED,WONTFIX,,n.nethercote,Hsin-Yi Tsai [:hsinyi],Trunk, ---,10-03-2018 05:39,normal,10-03-2018 13:10,10-03-2018 21:10,5,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'CONCURRENCY']"
1443382,defect,land page lock firefox,Firefox,Untriaged,nobody,RESOLVED,INCOMPLETE,,brian,"Emma Humphries, Bugmaster ☕️🎸🧞‍♀️✨ (she/they) [:emceeaich] (UTC-8) needinfo? me",58 Branch, ---,05-03-2018 19:07,normal,25-03-2018 23:08,26-03-2018 06:08,3,, ---,, ---,,,['CONCURRENCY']
1445196,enhancement,store whether atom pin atom,Core,JavaScript: GC,jcoppeard,RESOLVED,FIXED,,jcoppeard,Jon Coppeard (:jonco),unspecified, ---,13-03-2018 03:57,normal,19-03-2018 06:33,14-03-2018 10:06,11,, ---,, ---,,,['CONCURRENCY']
1443312,defect,firefox account lock went sign sync,Cloud Services,Server: Firefox Accounts,nobody,RESOLVED,DUPLICATE,,candi1767,,58 Branch, ---,05-03-2018 13:50,normal,05-03-2018 14:13,05-03-2018 22:13,3,, ---,, ---,,,['CONCURRENCY']
1449257,defect,deadlock start firefox android,Firefox for Android,General,nobody,RESOLVED,INCOMPLETE,,michael.ian.gordon,Stefan Arentz [:st3fan],54 Branch, ---,27-03-2018 10:37,normal,02-05-2018 10:36,02-05-2018 11:34,7,, ---,, ---,,,['CONCURRENCY']
1447242,defect,crash lock screen maco,Firefox,Untriaged,nobody,RESOLVED,DUPLICATE,,villars.gimm,"Emma Humphries, Bugmaster ☕️🎸🧞‍♀️✨ (she/they) [:emceeaich] (UTC-8) needinfo? me",59 Branch, ---,20-03-2018 01:19,normal,21-03-2018 10:17,21-03-2018 14:12,4,, ---,, ---,,,"['CRASH', 'CONCURRENCY']"
1450091,defect,firefox lock user manag cooki site data,Firefox,Preferences,nobody,RESOLVED,DUPLICATE,,github,Jared Wein [:jaws] (please needinfo? me),61 Branch, ---,29-03-2018 12:24,normal,03-04-2018 12:41,03-04-2018 19:41,3,nightly-community, ---,, ---,,,"['CONCURRENCY', 'POLISH']"
1444792,defect,link download io version doe take effect desktop login synchron,Cloud Services,Server: Firefox Accounts,nobody,RESOLVED,WORKSFORME,,yxu,,unspecified, ---,11-03-2018 21:49,normal,31-05-2018 07:31,31-05-2018 14:31,4,, ---,, ---,,,['CONCURRENCY']
1448972,task,investig max concurr connect limit elb,Cloud Services,Operations: Autopush,nobody,RESOLVED,FIXED,rpappalardo,rpappalardo,,unspecified, ---,26-03-2018 11:10,normal,04-04-2018 13:44,02-04-2018 17:59,3,, ---,, ---,,,['CONCURRENCY']
1449827,enhancement,improv atom handl nstreesanit,Core,DOM: Core & HTML,n.nethercote,RESOLVED,FIXED,,n.nethercote,Hsin-Yi Tsai [:hsinyi],Trunk, ---,28-03-2018 20:50,normal,13-03-2019 06:42,03-04-2018 22:03,9,, ---,, ---,,,['CONCURRENCY']
1446653,defect,confirm email wa return lock account protect firefox data,Firefox,Untriaged,nobody,RESOLVED,INCOMPLETE,,anewkirk,"Emma Humphries, Bugmaster ☕️🎸🧞‍♀️✨ (she/they) [:emceeaich] (UTC-8) needinfo? me",59 Branch, ---,17-03-2018 10:00,normal,07-09-2019 08:26,05-04-2018 06:45,4,, ---,, ---,,,"['CONCURRENCY', 'SECURITY']"
1442433,enhancement,remov refcount static atom,Core,XPCOM,n.nethercote,RESOLVED,FIXED,,n.nethercote,Nathan Froyd [:froydnj],unspecified, ---,01-03-2018 14:45,normal,07-03-2018 07:05,07-03-2018 15:05,10,, ---,, ---,,,"['CLEAN', 'CONCURRENCY']"
1447477,defect,account lock becaus email verif wa return despit success verifi email account,Cloud Services,Server: Firefox Accounts,nobody,RESOLVED,WORKSFORME,,rcwilkes,,59 Branch, ---,20-03-2018 15:08,normal,24-02-2020 12:27,01-10-2018 22:44,2,, ---,, ---,,,['CONCURRENCY']
1447793,enhancement,master password log lock window workstat,Firefox,Security,nobody,RESOLVED,WONTFIX,,robzilla2,Johann Hofmann [:johannh],56 Branch, ---,21-03-2018 13:47,normal,21-03-2018 13:55,21-03-2018 20:50,3,, ---,, ---,,,"['SECURITY', 'CONCURRENCY', 'USABILITY']"
1447951,enhancement,use nsstringbuff dynam atom,Core,XPCOM,n.nethercote,RESOLVED,FIXED,,n.nethercote,Nathan Froyd [:froydnj],Trunk, ---,22-03-2018 04:23,normal,07-08-2018 10:57,22-06-2018 09:57,20,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'CONCURRENCY']"
1437040,enhancement,remov synchron bookmark,Toolkit,Places,mak,RESOLVED,FIXED,,mak,Marco Bonardo [:mak],unspecified, ---,09-02-2018 06:17,normal,16-02-2018 08:30,12-02-2018 22:12,6,, ---,, ---,,,"['CLEAN', 'CONCURRENCY', 'POLISH']"
1436637,enhancement,sync might end deadlock,Firefox,Sync,eoger,RESOLVED,FIXED,,eoger,Mark Hammond [:markh] [:mhammond],unspecified, ---,07-02-2018 20:00,normal,13-02-2018 14:35,08-02-2018 19:05,7,, ---,, ---,,,['CONCURRENCY']
1439340,defect,lock nshostrecord,Core,Networking: DNS,daniel,RESOLVED,FIXED,,daniel,Nhi Nguyen (:nhi),Trunk, ---,19-02-2018 04:53,normal,19-02-2018 09:05,19-02-2018 16:48,5,, ---,, ---,,,['CONCURRENCY']
1435944,defect,stylo nsmediafeatur use atom rather string,Core,CSS Parsing and Computation,xidorn+moz,RESOLVED,FIXED,,xidorn+moz,Sean Voisen (:svoisen),Trunk, ---,05-02-2018 22:07,normal,18-02-2018 23:37,08-02-2018 19:05,16,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'CONCURRENCY']"
1441695,enhancement,remov synchron bookmark,Toolkit,Places,nobody,NEW, ---,,mak,Marco Bonardo [:mak],unspecified, ---,27-02-2018 14:37,normal,28-02-2019 08:38,,1,, ---,, ---,,,"['CLEAN', 'CONCURRENCY', 'POLISH']"
1441697,enhancement,remov synchron bookmark,Toolkit,Places,nobody,NEW, ---,,mak,Marco Bonardo [:mak],unspecified, ---,27-02-2018 14:39,normal,28-02-2019 08:38,,1,, ---,, ---,,,"['CLEAN', 'CONCURRENCY', 'POLISH']"
1441698,enhancement,remov synchron bookmark,Toolkit,Places,nobody,NEW, ---,,mak,Marco Bonardo [:mak],unspecified, ---,27-02-2018 14:41,normal,28-02-2019 08:38,,1,, ---,, ---,,,"['CLEAN', 'CONCURRENCY', 'POLISH']"
1441702,enhancement,remov synchron bookmark,Toolkit,Places,nobody,NEW, ---,,mak,Marco Bonardo [:mak],unspecified, ---,27-02-2018 14:53,normal,28-02-2019 08:41,,1,, ---,, ---,,,"['CLEAN', 'CONCURRENCY', 'POLISH']"
1439736,enhancement,creat mochitest synchron sourc unidirect call,Core,WebRTC: Signaling,na-g,RESOLVED,FIXED,,na-g,"Nico Grunbaum [:ng, @chew:mozilla.org]",unspecified, ---,20-02-2018 13:29,normal,23-02-2018 14:10,22-02-2018 10:04,8,, ---,, ---,,,['CONCURRENCY']
1435133,enhancement,autoplaypolici race fail video without audio track,Core,Audio/Video: Playback,chris,RESOLVED,FIXED,,chris,Bryce Seager van Dyk (:bryce),unspecified, ---,01-02-2018 18:17,normal,12-07-2019 09:02,10-04-2018 09:59,10,, ---,, ---,,,"['CONCURRENCY', 'CRASH']"
1436992,defect,deadlock crash handler,Toolkit,Crash Reporting,nobody,NEW, ---,,sergey.kogan,Gabriele Svelto [:gsvelto],unspecified, ---,09-02-2018 04:26,normal,08-10-2019 00:39,,5,, ---,, ---,,,"['CONCURRENCY', 'CRASH']"
1437758,defect,potenti deadlock sourcesurfaceskia,Core,Graphics,nobody,NEW, ---,,erahm,Jessie [:jbonisteel] pls NI,unspecified, ---,12-02-2018 20:27,normal,09-05-2018 22:54,,2,, ---,, ---,,,['CONCURRENCY']
1435766,enhancement,make directori servic use getspecialsystemdirectori atom,Core,XPCOM,nfroyd,NEW, ---,,nfroyd,Nathan Froyd [:froydnj],Trunk, ---,05-02-2018 09:24,normal,24-04-2019 10:28,,8,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'CONCURRENCY']"
1440002,defect,page overridden cert get green lock icon,Firefox,Site Identity,jonathan,RESOLVED,FIXED,,jhofmann,Nihanth Subramanya [:nhnt11],60 Branch, ---,21-02-2018 09:27,normal,22-02-2018 13:59,22-02-2018 21:59,8,, ---,, ---,,,"['CONCURRENCY', 'USABILITY']"
1435755,defect,dedic profil clone fail file lock firefox fail start start clean profil,Toolkit,Startup and Profile System,nobody,RESOLVED,WONTFIX,,aflorinescu,Dave Townsend [:mossop] (he/him),unspecified, ---,05-02-2018 08:51,normal,27-03-2019 02:45,27-03-2019 08:55,4,, ---,, ---,,,"['CRASH', 'CONCURRENCY', 'CLEAN']"
1441736,enhancement,look way reduc memori atom use,Core,DOM: Core & HTML,nobody,NEW, ---,,bzbarsky,Hsin-Yi Tsai [:hsinyi],unspecified, ---,27-02-2018 19:39,normal,02-04-2019 13:28,,11,, ---,, ---,,,"['PERFORMANCE', 'CONCURRENCY', 'USABILITY']"
1440265,enhancement,page overridden cert get green lock icon ident popup,Firefox,Site Identity,jonathan,RESOLVED,FIXED,,jonathan,Nihanth Subramanya [:nhnt11],unspecified, ---,22-02-2018 03:38,normal,23-02-2018 09:58,23-02-2018 17:58,5,, ---,, ---,,,"['CONCURRENCY', 'USABILITY']"
1437468,enhancement,pr cssom add test synchron css declar block style attribut,Core,DOM: CSS Object Model,nobody,RESOLVED,FIXED,,wptsync,Sean Voisen (:svoisen),unspecified, ---,12-02-2018 02:09,normal,02-04-2018 03:24,02-04-2018 10:24,7,, ---,, ---,,,"['REGRESSION', 'PERFORMANCE', 'CONCURRENCY', 'CRASH']"
1435579,defect,perma fail clientx equal mous wa originali lock got expect,Core,DOM: Core & HTML,nobody,RESOLVED,INCOMPLETE,,intermittent-bug-filer,Hsin-Yi Tsai [:hsinyi],unspecified, ---,03-02-2018 17:49,normal,13-03-2019 06:42,05-03-2018 07:19,3,intermittent-failure, ---,, ---,,,"['CRASH', 'USABILITY', 'CONCURRENCY', 'CRASH']"
1440353,task,airmozilla wowza media server keep lock pleas,Infrastructure & Operations,IT-Managed Tools,dhartnell,RESOLVED,FIXED,smani,akochendorfer,,unspecified, ---,22-02-2018 07:48,critical,22-02-2018 10:27,22-02-2018 18:18,3,, ---,, ---,,,"['NETWORKING', 'CONCURRENCY']"
1438803,defect,edit old recur event may lock,Calendar,Lightning Only,nobody,RESOLVED,DUPLICATE,,ueberall,,unspecified, ---,16-02-2018 03:10,critical,25-03-2018 09:45,25-03-2018 16:45,3,hang, ---,, ---,,,"['CONCURRENCY', 'PERFORMANCE']"
1435629,defect,second profil lock firefox,Core,Widget: Gtk,nobody,UNCONFIRMED, ---,,hangfirew8,Martin Stránský [:stransky],58 Branch, ---,04-02-2018 12:11,critical,04-02-2018 16:27,,1,, ---,, ---,,,['CONCURRENCY']
1440024,task,airmozilla wowza media server lock pleas,Infrastructure & Operations,IT-Managed Tools,dhartnell,RESOLVED,FIXED,smani,akochendorfer,,unspecified, ---,21-02-2018 10:50,normal,22-02-2018 10:29,22-02-2018 17:53,3,, ---,, ---,,,"['NETWORKING', 'CONCURRENCY']"
1436024,defect,calendar switch synchron anoth,Calendar,Provider: ICS/WebDAV,nobody,RESOLVED,INVALID,,tobhaase,,Lightning 5.4.6, ---,06-02-2018 05:19,normal,10-02-2018 13:29,10-02-2018 21:29,6,, ---,, ---,,,['CONCURRENCY']
1439918,task,lock ssh jumphost,Infrastructure & Operations,RelOps: General,klibby,RESOLVED,FIXED,klibby,aki,,unspecified, ---,21-02-2018 06:21,normal,21-02-2018 06:25,21-02-2018 14:25,2,, ---,, ---,,,['CONCURRENCY']
1441290,enhancement,elimin static atom tabl,Core,XPCOM,nobody,RESOLVED,DUPLICATE,,bholley,Nathan Froyd [:froydnj],unspecified, ---,26-02-2018 12:36,normal,27-02-2018 21:37,26-02-2018 21:10,2,, ---,, ---,,,['CONCURRENCY']
1435812,enhancement,copi histogram detail hold lock,Toolkit,Telemetry,alexrs95,RESOLVED,INVALID,,chutten,Chris H-C :chutten,unspecified, ---,05-02-2018 11:22,normal,16-02-2018 07:24,16-02-2018 15:24,6,, ---,, ---,,,['CONCURRENCY']
1439457,defect,sync end deadlock,Firefox,Sync,nobody,RESOLVED,DUPLICATE,,kkumari,Mark Hammond [:markh] [:mhammond],unspecified, ---,19-02-2018 16:04,normal,26-02-2018 15:28,26-02-2018 23:28,9,, ---,, ---,,,['CONCURRENCY']
1435763,defect,thunderbird configur use credenti log may lock user account becaus multipl attempt,Thunderbird,Security,nobody,RESOLVED,DUPLICATE,,tschweikle,,60, ---,05-02-2018 09:18,normal,05-02-2018 10:43,05-02-2018 18:24,3,, ---,, ---,,,"['PERFORMANCE', 'USABILITY', 'SECURITY', 'CONCURRENCY']"
1441292,enhancement,consid make atom static,Core,XPCOM,nobody,NEW, ---,,bholley,Nathan Froyd [:froydnj],unspecified, ---,26-02-2018 12:41,normal,11-11-2019 09:16,,12,, ---,, ---,,,['CONCURRENCY']
